method,pf,pm,td,detected,det_H25,det_H50,det_H100,mean_logBIR,max_logBIR,rep_id,job_id,scenario_id,block_id,rep_start,rep_end,study,fault_type,step_delta,w_roll,gamma_online,online_contamination,offline_contamination,eps_offline,alpha_adaptive,c_liu_T2,c_class_roll,c_rrh_075,c_rrh_085,c_rrh_adaptive
Classical_Rolling,0.0477326968973747,0.9467021985343105,5,1,1,1,1,0.003257710494729301,0.1929168869482556,243,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.0405727923627685,0.9573617588274483,5,1,1,1,1,-0.006776728620989497,0.2586883279816732,243,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.045346062052505964,0.9473684210526315,5,1,1,1,1,-0.00955192063880334,0.18109858038620708,243,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.0477326968973747,0.9520319786808794,5,1,1,1,1,0.003257710494729301,0.1929168869482556,243,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.026252983293556086,0.916055962691539,29,1,0,1,1,-0.03920343850147839,0.21243308604707867,244,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.057279236276849645,0.955363091272485,20,1,1,1,1,-0.03920343850147839,0.21243308604707867,244,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.059665871121718374,0.9520319786808794,26,1,0,1,1,-0.03754242797118938,0.3199027846171161,244,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.06205250596658711,0.9506995336442372,26,1,0,1,1,-0.0427152301312594,0.26345637745165895,244,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.05489260143198091,0.9560293137908061,34,1,0,1,1,-0.03920343850147839,0.21243308604707867,244,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.10978520286396182,0.9427048634243838,9,1,1,1,1,0.06843485398626972,0.42159552604678296,245,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.0405727923627685,0.9460359760159893,9,1,1,1,1,0.06843485398626972,0.42159552604678296,245,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.0405727923627685,0.950033311125916,9,1,1,1,1,0.09429444009896569,0.512781713349348,245,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.0405727923627685,0.9407061958694204,9,1,1,1,1,0.054415216392868074,0.41401242405977534,245,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.03579952267303103,0.944037308461026,9,1,1,1,1,0.06843485398626972,0.42159552604678296,245,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.08353221957040573,0.9573617588274483,29,1,0,1,1,0.08169969129140427,0.31257844557168646,246,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.0405727923627685,0.9447035309793471,36,1,0,1,1,0.08169969129140427,0.31257844557168646,246,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.03579952267303103,0.9467021985343105,36,1,0,1,1,0.07070458387212888,0.28339498693105014,246,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.03818615751789976,0.9407061958694204,36,1,0,1,1,0.08190041051190294,0.3007601388101513,246,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.03341288782816229,0.9427048634243838,31,1,0,1,1,0.08169969129140427,0.31257844557168646,246,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.02386634844868735,0.9813457694870087,41,1,0,1,1,0.0074225783457197185,0.2215368309439425,247,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.0405727923627685,0.9447035309793471,3,1,1,1,1,0.0074225783457197185,0.2215368309439425,247,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.03579952267303103,0.9473684210526315,3,1,1,1,1,0.06555810931434847,0.5391036977042045,247,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.0477326968973747,0.9453697534976683,3,1,1,1,1,0.022790723956830787,0.28488604716938326,247,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.0405727923627685,0.9473684210526315,3,1,1,1,1,0.0074225783457197185,0.2215368309439425,247,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.07159904534606205,0.9493670886075949,6,1,1,1,1,0.07988399433728684,0.3193763474589346,248,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.050119331742243436,0.9467021985343105,8,1,1,1,1,0.07988399433728684,0.3193763474589346,248,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.03341288782816229,0.9513657561625583,8,1,1,1,1,0.16696234482887048,0.48919656271083944,248,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.045346062052505964,0.9467021985343105,8,1,1,1,1,0.0922477648101703,0.39424716666064086,248,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.04295942720763723,0.9493670886075949,8,1,1,1,1,0.07988399433728684,0.3193763474589346,248,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.0405727923627685,0.9813457694870087,7,1,1,1,1,0.0509825703584583,0.278309948408479,249,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.0477326968973747,0.9480346435709527,43,1,0,1,1,0.0509825703584583,0.278309948408479,249,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.03341288782816229,0.9520319786808794,43,1,0,1,1,0.011442871471481698,0.35936165546941634,249,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.0405727923627685,0.9427048634243838,16,1,1,1,1,0.03389841098082703,0.26649164184794927,249,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.0405727923627685,0.9467021985343105,43,1,0,1,1,0.0509825703584583,0.278309948408479,249,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.031026252983293555,0.9646902065289806,24,1,1,1,1,0.1937313901538054,0.41908228987752594,250,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05489260143198091,0.9453697534976683,20,1,1,1,1,0.1937313901538054,0.41908228987752594,250,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.057279236276849645,0.950033311125916,20,1,1,1,1,0.17937514857127823,0.3321972120219776,250,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.05250596658711217,0.9447035309793471,20,1,1,1,1,0.2034726053087813,0.4075231153837242,250,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.05489260143198091,0.9473684210526315,20,1,1,1,1,0.1937313901538054,0.41908228987752594,250,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.03818615751789976,0.9900066622251832,85,1,0,0,1,0.038529954712955124,0.28492977277599074,251,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05250596658711217,0.950033311125916,9,1,1,1,1,0.038529954712955124,0.28492977277599074,251,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.045346062052505964,0.955363091272485,9,1,1,1,1,0.06300721608975957,0.2613569185941307,251,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.050119331742243436,0.9513657561625583,9,1,1,1,1,0.03468377605365094,0.22616421323792757,251,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.045346062052505964,0.9526982011992006,9,1,1,1,1,0.038529954712955124,0.28492977277599074,251,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.03818615751789976,0.9140572951365756,16,1,1,1,1,0.03630973388413823,0.29738041426353057,252,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05250596658711217,0.9540306462358428,16,1,1,1,1,0.03630973388413823,0.29738041426353057,252,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.06205250596658711,0.9487008660892738,1,1,1,1,1,0.023159719687826288,0.3101062720936181,252,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.05489260143198091,0.9473684210526315,16,1,1,1,1,0.0021997783436561455,0.2855621076281709,252,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.05250596658711217,0.950033311125916,16,1,1,1,1,0.03630973388413823,0.29738041426353057,252,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.059665871121718374,0.9733510992671552,5,1,1,1,1,0.07152779090290735,0.4390375237220727,253,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.057279236276849645,0.9487008660892738,5,1,1,1,1,0.07152779090290735,0.4390375237220727,253,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.06682577565632458,0.9546968687541639,5,1,1,1,1,0.16525804261998664,0.5026429198433187,253,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.05489260143198091,0.9526982011992006,5,1,1,1,1,0.0979026141476343,0.3222466222117415,253,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.057279236276849645,0.955363091272485,5,1,1,1,1,0.07152779090290735,0.4390375237220727,253,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.07875894988066826,0.9840106595602931,6,1,1,1,1,-0.06330386257417822,1.7763568394002505e-15,254,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05250596658711217,0.9453697534976683,8,1,1,1,1,-0.06330386257417822,1.7763568394002505e-15,254,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.03818615751789976,0.9460359760159893,23,1,1,1,1,-0.06470760669302852,0.09001004944200464,254,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.0477326968973747,0.944037308461026,14,1,1,1,1,-0.06048441637932069,0.006251788220247967,254,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.03579952267303103,0.9493670886075949,23,1,1,1,1,-0.06330386257417822,1.7763568394002505e-15,254,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.026252983293556086,0.9473684210526315,3,1,1,1,1,0.022859621102400023,0.32625518168438283,255,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.05250596658711217,0.9373750832778148,2,1,1,1,1,0.022859621102400023,0.32625518168438283,255,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.05489260143198091,0.9367088607594937,2,1,1,1,1,-0.002132251460727257,0.3213037361813509,255,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.057279236276849645,0.9313790806129247,2,1,1,1,1,0.04021752172159216,0.22100854608098697,255,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.059665871121718374,0.9347101932045303,2,1,1,1,1,0.022859621102400023,0.32625518168438283,255,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.045346062052505964,0.9133910726182545,25,1,1,1,1,0.03448243668556602,0.20116392973300368,256,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Classical_Rolling,0.04295942720763723,0.944037308461026,12,1,1,1,1,0.03448243668556602,0.20116392973300368,256,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_075,0.0405727923627685,0.9460359760159893,12,1,1,1,1,0.08059329568011535,0.4349865553068035,256,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_085,0.03818615751789976,0.9427048634243838,12,1,1,1,1,0.024268714802692243,0.2150960351501512,256,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
RRH_FD_adaptive,0.03818615751789976,0.9447035309793471,12,1,1,1,1,0.03448243668556602,0.20116392973300368,256,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
Liu_F_offline,0.03341288782816229,0.983344437041972,33,1,0,1,1,-0.04302818696948743,0.13247365448881787,257,53,6,3,201,300,clean,oscillation,0.06,80,0,none,none,0,0.921875,9.458877175763885,6.3801913335763345,6.8434918644990175,6.534916938200513,6.638105998630914
